0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
-0.118802,0.308840,-0.061694,-0.014206,0.068765,0.119685,-0.218395,0.051874,-0.175552,-0.071714,-0.129863,0.030106,-0.049870,-0.091942,-0.048147,0.005456,0.116214,-0.059174,0.036418,0.050001,0.036726,-0.096025,0.112935,0.117758,0.119865,-0.295883,-0.019027,0.077224,-0.094397,-0.038879,-0.102247,-0.029665,-0.105559,-0.010111,-0.012658,-0.181831,0.182442,0.159642,-0.079556,0.087327,0.122047,0.109789,0.050370,-0.029351,-0.135581,-0.243433,0.021071,-0.118599,0.043718,-0.009107,-0.071637,0.044033,0.157094,0.065087,-0.055653,-0.018044,0.015629,0.089588,-0.070190,-0.126115,0.091988,0.093094,0.008054,0.038860
0.145657,0.033167,-0.070707,0.065245,0.085297,-0.004601,-0.051923,-0.109281,0.210744,0.031487,0.064072,0.072773,0.077924,0.026266,0.177914,0.042972,0.082681,0.063699,0.036131,0.066087,-0.108997,0.044363,-0.061853,0.046603,-0.029848,-0.055452,0.086302,0.011593,-0.129209,-0.086652,-0.112719,0.023627,0.211263,0.038152,0.042650,-0.007848,-0.097415,-0.082606,-0.084702,0.052739,0.036351,-0.088483,-0.005857,0.042928,0.041747,-0.212718,0.152768,-0.009076,-0.016247,0.054449,0.027012,-0.170913,-0.162579,0.009520,0.114433,-0.027892,-0.003026,-0.101976,-0.074353,0.012719,0.021694,0.002122,-0.085983,0.058608
-0.021081,-0.017060,0.043765,-0.008101,-0.102160,-0.001762,0.160888,-0.070979,-0.040327,0.107846,-0.133596,0.113975,0.061576,-0.046290,0.039821,-0.027853,0.046721,-0.188116,-0.140874,0.040507,-0.159381,-0.021322,-0.008953,0.006360,0.180782,-0.029428,0.052854,-0.061526,0.015299,-0.123746,-0.049255,-0.134820,0.086661,0.248127,0.145710,-0.057217,-0.050343,0.154715,-0.080467,0.102744,0.051304,-0.193046,0.105352,-0.022170,-0.118571,0.110741,0.113968,-0.028343,0.076618,0.137985,-0.202284,-0.158718,0.281668,-0.088400,0.006052,0.005657,0.164939,-0.115670,-0.013033,0.044229,0.044315,-0.065897,0.103819,-0.130402
0.088008,0.216245,0.106570,0.250031,0.043543,0.291277,-0.129831,-0.044247,-0.062318,0.052724,-0.070711,0.037228,-0.021395,-0.125683,0.134130,0.092887,-0.023029,-0.036933,0.073674,-0.163820,-0.051287,-0.129985,0.054525,-0.138021,-0.145764,0.034425,-0.016369,-0.107574,0.062475,0.164743,0.019017,0.074465,-0.037946,0.144255,-0.023148,0.040583,0.121685,0.118797,-0.094884,0.145715,0.100063,-0.097394,0.105971,0.149841,-0.156715,0.082914,0.171679,0.016323,-0.071451,-0.027070,0.028065,0.062753,0.031034,0.095073,-0.041954,0.021114,0.009581,0.130980,0.025004,0.085130,0.102784,0.019553,-0.099145,-0.057645
-0.137648,-0.199140,-0.087598,-0.030887,0.023647,0.016531,0.077395,-0.171211,0.000915,-0.128558,-0.125002,0.011070,-0.130233,0.000341,-0.063451,0.125630,0.076012,-0.030931,-0.099492,0.078961,0.051655,-0.072567,-0.053887,0.032076,-0.030469,-0.173485,0.041272,0.047026,0.046524,0.015813,-0.068621,-0.224767,0.062675,0.111290,-0.045458,-0.076937,0.050442,0.011704,0.002219,0.054597,-0.206948,-0.001432,0.135909,-0.087968,0.125109,-0.143313,-0.029893,-0.050128,-0.028813,-0.043689,-0.070138,0.176779,-0.231329,-0.019795,-0.028784,0.211973,-0.189086,0.053826,-0.114771,0.087472,-0.042407,0.172331,0.264008,0.094691
-0.148946,0.028143,0.079004,0.106810,-0.078285,0.109906,-0.118170,-0.025455,0.194634,0.072973,0.164270,-0.047671,-0.107027,0.079014,0.170927,0.126536,-0.007734,-0.023284,-0.018387,-0.039338,0.088873,-0.063497,-0.164093,0.017986,0.054187,-0.078693,-0.067026,0.063112,-0.170671,-0.061797,0.092202,0.059559,0.048740,0.084690,-0.008780,0.104622,0.022237,-0.056246,0.000269,0.119820,0.088263,-0.199510,-0.108713,-0.125429,-0.002016,-0.082280,-0.003343,-0.036052,0.114755,0.045652,-0.041632,0.002676,0.095464,0.034992,-0.115724,-0.073973,0.042405,-0.030319,0.173309,0.165571,-0.207632,-0.040757,-0.024552,0.086289
-0.120425,0.173290,0.152203,-0.058475,-0.009169,-0.116167,0.102655,0.018129,-0.100825,0.134690,-0.140997,-0.069231,0.100539,0.126820,-0.078603,-0.116244,0.087990,-0.043627,0.060914,0.115773,-0.082967,-0.038011,-0.090665,0.002282,0.003311,-0.091252,-0.230064,0.081848,-0.071423,-0.142862,0.106516,0.005164,-0.112537,-0.043312,-0.066331,-0.046550,0.066350,-0.015467,-0.010510,-0.011014,0.082051,0.048120,0.123016,-0.039331,0.005001,-0.042648,0.108711,-0.167664,0.029156,-0.101001,-0.080462,-0.219092,-0.219351,0.018868,-0.000494,-0.090905,0.134484,-0.048914,-0.206010,0.029515,-0.116969,-0.102092,0.080687,-0.000143
-0.187980,0.132336,-0.112894,0.094786,0.012210,-0.130687,-0.004008,-0.028597,0.027710,-0.079196,-0.069809,-0.162778,-0.031855,-0.066231,0.170049,-0.234874,0.005139,0.060899,-0.009378,0.046954,-0.169687,0.078913,0.139935,-0.135917,-0.055981,0.118400,0.084930,-0.062254,0.137450,-0.025681,0.080740,-0.150537,0.041024,0.107280,0.069846,-0.120937,-0.070548,-0.006154,-0.146565,-0.031900,-0.173529,0.030131,0.028106,0.053922,0.074361,0.000614,-0.047511,0.057744,0.068216,0.015930,0.104319,-0.198399,-0.028456,0.049313,0.031251,0.153519,-0.111021,-0.278155,0.098702,0.188298,0.209579,-0.173009,-0.041659,-0.011297
0.010412,0.088719,0.003359,0.213891,0.101554,0.098153,-0.162467,0.084832,-0.086465,0.061238,-0.008826,0.073132,-0.020858,0.112297,-0.056981,0.083806,0.043885,-0.038031,0.047235,0.262970,0.088816,-0.033866,0.035494,0.104219,-0.089216,-0.046889,0.001431,-0.076357,0.076337,-0.024720,-0.027350,-0.056861,0.056324,0.103687,-0.011058,0.005699,0.148749,0.034005,0.108273,-0.074936,0.064230,-0.003119,-0.023197,0.035826,0.076433,-0.143333,0.027454,0.040561,0.011674,-0.167651,-0.056290,-0.085446,-0.026885,-0.012194,-0.098673,-0.045375,-0.160188,0.067955,-0.069607,-0.116409,-0.050355,-0.014542,0.074169,-0.056065
0.001090,-0.128283,0.087800,-0.071868,0.012733,0.074426,0.079551,-0.146432,0.065229,-0.075871,0.070018,0.049068,0.013094,-0.082882,0.099460,-0.166020,-0.028696,0.035921,-0.058752,-0.012386,0.114589,-0.220655,-0.077714,0.003585,0.059896,-0.203553,0.151011,-0.110101,-0.089408,0.076808,-0.076833,-0.089764,0.007258,0.061688,0.015325,-0.042185,-0.062957,-0.087327,-0.090462,-0.054755,0.079075,0.041778,0.004711,-0.034685,0.069603,-0.063640,0.104151,0.067066,-0.025903,-0.120502,0.028282,-0.199905,0.142301,0.082854,0.106460,-0.062396,-0.052356,-0.038703,0.019224,-0.100877,-0.023434,-0.140456,-0.104759,-0.099980
-0.060719,-0.049482,0.042394,0.005686,0.073820,0.015556,0.276892,-0.105744,-0.009220,0.146903,0.020247,0.016098,0.009748,-0.113426,0.052997,-0.031520,-0.033210,-0.092459,0.089804,-0.093985,-0.001368,0.086493,0.007731,0.187766,-0.012347,-0.007652,-0.101903,-0.014105,0.023767,0.073950,-0.105613,-0.172372,0.108230,0.118482,-0.178526,-0.065755,0.006516,0.031633,0.097564,0.075300,0.143675,-0.120032,0.043720,-0.117488,-0.031477,0.141062,0.125913,-0.165982,-0.002958,-0.073087,-0.016940,0.055881,-0.146644,-0.055397,-0.142258,-0.094040,-0.076066,0.067681,0.115112,-0.101095,-0.019913,0.125103,0.009742,0.015188
0.109200,0.246101,0.072288,-0.004879,0.110061,0.005316,0.104398,0.049934,-0.178514,-0.060016,0.054647,0.207406,0.045825,0.124952,-0.308428,0.061139,-0.052757,0.140931,0.124245,-0.028938,0.041303,0.046071,0.007682,0.028116,-0.081348,-0.050275,0.146783,0.150410,0.072701,-0.013514,0.161605,-0.042134,-0.025493,-0.079561,0.061673,-0.024784,-0.076927,0.132432,0.037330,-0.105245,-0.107092,0.158227,-0.064104,0.020661,-0.020961,-0.162920,0.061514,-0.010152,0.104984,0.002716,-0.102286,0.000916,-0.083645,-0.109757,-0.022095,-0.021075,-0.204239,0.166925,-0.116184,0.072937,0.095186,0.242694,0.010697,-0.008546
-0.076435,-0.078512,0.041613,-0.147426,-0.066781,-0.096245,-0.008391,-0.010350,-0.045995,-0.052292,0.000513,0.039835,0.017492,0.227059,-0.160214,0.063810,-0.095362,-0.116787,-0.086264,-0.069447,-0.096482,0.024010,0.131877,-0.019867,0.065718,0.114560,-0.104382,0.064721,0.022932,0.194347,-0.049165,0.129126,-0.008827,-0.110423,0.001991,-0.029527,0.038020,0.210346,0.096132,0.206853,-0.171961,-0.219507,-0.110060,0.083285,-0.011991,-0.002911,-0.102111,-0.008061,0.014519,-0.017009,0.003939,0.026010,0.088790,-0.035064,0.069276,-0.003720,0.085608,-0.078667,0.053736,0.047752,0.046027,0.068183,-0.081913,0.085389
-0.034612,0.142684,-0.020379,0.074887,-0.170517,0.194812,0.067290,-0.030309,0.086421,-0.037208,0.015616,-0.030274,-0.023409,0.195745,0.124041,-0.009695,-0.112902,0.050672,-0.028163,-0.106837,0.051018,0.023336,-0.040700,0.144797,0.054229,0.030118,0.032476,0.041288,-0.216902,-0.021433,0.020114,-0.097227,-0.110348,0.085249,-0.022622,0.013398,-0.077021,-0.016309,-0.212258,-0.016420,-0.097212,-0.008732,0.036922,-0.005687,-0.049486,0.055971,-0.052442,0.029064,0.118259,-0.272545,-0.107991,0.067282,0.026200,-0.090780,-0.090077,-0.011039,-0.073177,-0.066879,-0.105379,0.071827,-0.050751,-0.083573,0.193285,-0.069315
0.012018,0.088343,0.001054,-0.014572,-0.042737,0.010506,0.014911,-0.121598,-0.008710,0.065350,0.176612,-0.017771,-0.013716,0.127424,-0.080795,-0.080671,-0.037602,-0.069315,0.128744,-0.089154,0.150035,-0.106570,-0.041527,-0.058132,-0.057927,-0.096839,0.095110,-0.144787,-0.091197,-0.141292,-0.042081,-0.017090,-0.123288,0.001154,-0.165045,-0.052211,0.041210,0.118633,-0.179344,-0.040530,-0.035117,0.047887,0.106189,-0.028002,-0.069702,-0.004130,-0.066113,-0.187292,0.040994,0.014181,0.037577,0.012407,-0.062619,0.133720,-0.093061,0.100587,-0.027981,-0.000929,-0.283566,-0.002975,-0.072939,-0.071039,0.082985,0.008793
0.096626,-0.207382,-0.128612,0.037204,-0.120175,0.161635,0.069774,0.082729,-0.097952,-0.144503,0.063933,-0.042959,-0.001464,0.026668,0.057449,-0.026359,0.030927,0.029946,0.047999,0.166676,-0.112221,-0.036425,-0.000103,-0.140802,-0.037058,0.074332,-0.014607,0.102763,-0.009060,-0.000194,0.035862,0.096776,-0.046299,0.166321,-0.018299,0.210057,0.045552,0.030345,0.172861,0.030805,0.073144,0.044799,-0.008689,-0.030194,0.108573,0.029306,0.023677,-0.038954,-0.015913,-0.013112,0.101416,0.139277,-0.039579,0.012010,-0.022030,-0.063407,-0.131034,0.289000,-0.039945,-0.020825,-0.230896,-0.105154,0.142494,-0.086694
-0.181094,0.038066,0.168186,0.140012,-0.238552,0.204772,0.092171,0.055690,-0.017094,0.025034,-0.386526,0.144891,0.038882,-0.093934,-0.045391,-0.063101,-0.213936,-0.051920,0.099157,-0.233340,-0.053756,0.043177,0.065230,-0.123813,-0.141751,-0.040532,-0.102578,-0.028388,-0.056714,0.090083,0.132182,-0.147898,-0.147784,0.080570,0.067572,0.109856,0.098744,0.070254,0.082145,0.108967,0.079475,0.054434,-0.009649,0.223199,-0.055486,0.068184,-0.040355,-0.060970,-0.126510,0.131169,0.029066,-0.120719,0.039495,-0.040640,-0.083801,-0.026548,-0.024272,0.075399,-0.175271,0.012766,-0.153559,0.049476,0.158373,0.115285
-0.058484,-0.028760,0.082709,-0.079237,-0.005668,-0.064087,0.112457,-0.089673,0.000524,0.078209,0.116292,0.096124,0.005124,-0.112959,-0.073270,-0.049884,-0.003372,0.041687,0.119595,-0.119813,-0.163106,-0.074722,-0.094607,-0.084174,-0.027031,-0.096332,0.049863,-0.058512,0.083456,-0.130757,0.060172,-0.063028,0.153880,0.060162,0.153741,-0.187480,0.224930,-0.169916,0.153938,-0.172690,0.071269,0.034290,-0.034423,0.088391,0.225213,-0.040933,0.130183,-0.025947,0.174094,-0.135119,-0.089320,-0.042766,0.038765,-0.065080,0.132219,-0.058921,0.149744,0.195643,-0.179359,-0.042889,-0.002983,0.005170,-0.026871,-0.042165
-0.063535,-0.100284,0.067555,-0.308437,0.059986,0.044238,-0.054794,0.257788,0.066881,-0.093187,0.170688,0.060618,-0.096930,0.083078,-0.206692,-0.015056,-0.072670,0.065187,0.267624,-0.061126,-0.036227,-0.071942,-0.033935,-0.079294,0.037173,-0.066854,-0.023643,0.049278,0.038977,0.001985,0.018194,0.053443,0.087928,0.213394,-0.122196,0.024517,0.292832,0.114505,-0.197840,-0.151748,0.066036,-0.030721,-0.148980,0.069836,0.050880,0.131330,0.061602,0.029978,0.076369,0.043134,-0.026118,-0.156232,-0.152323,-0.033517,0.228240,0.076829,-0.062891,0.018363,0.104925,0.209144,0.050142,-0.008113,0.076544,-0.057915
0.056827,0.034521,0.086561,0.009674,-0.233028,-0.099801,-0.105892,0.164144,-0.029258,-0.045183,0.069338,-0.021920,-0.041005,-0.013303,-0.018712,-0.304931,0.025265,-0.048105,0.133696,-0.111935,-0.025433,-0.128314,-0.029161,0.014788,-0.004014,-0.128318,0.138841,0.073308,-0.106883,-0.057386,0.025854,-0.155810,0.037641,0.022454,0.038263,-0.051533,0.071760,0.104776,-0.022009,0.093109,0.032621,0.028118,-0.085335,0.034769,0.078764,0.171081,-0.182394,-0.060881,0.136530,-0.052183,0.057794,0.218143,0.077989,0.036617,0.180441,0.136625,-0.056581,-0.133154,0.113653,-0.013581,-0.159023,-0.063972,0.014252,0.060222
-0.106830,0.003339,0.009509,0.015369,-0.015786,0.020852,-0.159757,0.092997,-0.100861,-0.032786,0.053879,-0.055222,0.155875,0.142773,0.207958,0.246127,0.109759,-0.056953,-0.040763,-0.021140,0.168840,-0.027683,0.004340,-0.200899,-0.110973,-0.033468,-0.165722,-0.095526,0.087525,-0.173630,-0.019293,-0.109922,-0.052537,-0.079852,0.002613,-0.070748,-0.010623,0.084166,0.036895,-0.069219,0.101237,0.045898,0.162793,-0.043183,0.187036,-0.023767,-0.068046,0.036228,0.047284,-0.089205,-0.053474,-0.038103,0.051796,0.075378,0.190439,-0.057593,0.009615,0.086740,0.032397,-0.206045,0.121309,-0.029757,0.030165,-0.051332
0.057740,-0.046116,-0.048844,-0.050625,0.171948,0.022419,0.090940,-0.164502,0.147302,-0.036718,-0.011338,0.134592,0.015042,-0.107406,0.132874,0.019167,-0.075948,0.038789,-0.003698,0.261723,0.040475,0.161223,0.051279,0.074828,-0.011434,0.096076,0.002584,0.139185,-0.104162,-0.102657,-0.052906,-0.047508,0.068647,0.056687,-0.001424,-0.131500,-0.137923,0.091863,-0.127415,-0.124268,-0.303616,-0.041518,-0.001112,0.096591,-0.027829,0.148772,-0.064470,-0.168821,-0.007352,0.042588,-0.012546,0.100675,-0.107398,-0.023897,-0.098421,-0.114959,0.022928,0.053726,-0.131976,-0.045511,0.137575,0.049111,-0.035719,-0.202391
-0.010220,0.128963,0.030606,-0.007054,0.117782,0.060871,-0.075247,0.102043,-0.340750,0.150712,-0.065215,-0.017772,-0.121507,-0.031111,-0.091984,-0.006442,-0.064302,-0.066368,-0.011420,0.105469,-0.000852,-0.037081,0.223604,-0.052064,0.139378,0.160578,0.003822,-0.029161,-0.037195,-0.037651,0.052081,-0.064411,0.083957,-0.086091,-0.007773,-0.023637,0.044100,-0.010670,0.007211,-0.033793,-0.080635,-0.025316,0.058288,0.024724,-0.045950,-0.061973,0.024759,-0.056385,0.072275,0.034544,0.028188,0.006861,0.144273,-0.114167,0.093725,0.005107,-0.158862,0.072797,0.106348,0.060049,0.052335,0.021823,0.131741,-0.071507
0.025670,0.011898,0.006476,0.004909,-0.041871,-0.003563,-0.135611,0.152450,-0.119938,-0.080163,-0.152317,-0.126508,0.175771,-0.043073,-0.108284,0.124779,0.024889,0.059490,-0.078506,0.002438,0.121403,-0.013546,0.033379,0.028309,0.073042,-0.048248,0.023731,0.026260,-0.040578,0.118947,-0.170492,-0.044490,0.232639,0.207305,-0.051486,0.031167,-0.083052,-0.047590,-0.230455,0.180745,-0.024922,-0.000802,-0.003078,-0.009266,0.025014,0.057607,-0.075177,0.093424,-0.061160,-0.060556,0.027553,-0.037775,-0.037507,0.022685,0.078232,0.117842,-0.048925,0.031970,0.018001,0.061115,0.106557,-0.032267,0.028727,0.059751
0.096978,-0.048946,-0.062003,-0.006152,0.025359,0.024508,-0.161294,0.091358,-0.181042,0.023748,0.040833,0.001525,-0.028332,0.104208,-0.076085,0.073648,0.068723,-0.065239,-0.012629,-0.055608,-0.113413,0.027686,0.032316,0.031760,-0.061915,-0.031074,-0.070461,-0.072541,0.092503,0.147770,0.046955,-0.131353,-0.089526,-0.116617,-0.124109,0.067978,0.055786,0.213610,-0.163314,0.053632,-0.107082,0.025928,0.158501,0.021955,0.064105,0.133561,0.172826,-0.033892,0.125142,0.066265,0.083077,-0.095322,-0.122057,0.058478,0.043414,0.104695,-0.062942,-0.009800,0.056737,-0.091174,0.000766,-0.137055,-0.085865,-0.136604
-0.034194,-0.019061,-0.063332,-0.060117,0.002224,0.136562,-0.092504,-0.094562,0.054475,-0.047652,0.017329,0.022127,0.103011,0.002670,-0.115918,0.128133,0.088923,0.083818,-0.086041,0.049544,0.100238,-0.122380,-0.101808,0.165801,-0.048296,-0.014618,0.071861,-0.014493,-0.112980,-0.153935,-0.076702,0.033784,0.018811,0.017144,-0.098276,-0.069399,-0.050289,0.097367,-0.027826,-0.075617,0.035245,-0.082830,-0.131852,-0.136673,-0.131659,0.118413,-0.096159,0.097576,0.050820,-0.157916,-0.083906,0.017235,0.037466,0.136300,-0.077735,0.004947,-0.041398,0.014720,0.156360,0.154858,-0.186061,0.014622,0.231540,-0.023148
-0.030209,0.095113,-0.140043,-0.002961,0.124536,-0.049546,0.042223,0.194876,-0.001248,0.079026,0.020862,0.176658,-0.042899,-0.148039,-0.056018,-0.033785,-0.091153,-0.043470,-0.059581,-0.044311,0.036181,-0.022438,-0.114540,-0.029773,0.077143,0.078339,0.035824,0.014448,-0.233853,0.039690,0.177958,-0.011337,0.080895,0.074053,0.004096,-0.129838,0.055465,0.019098,-0.065311,-0.107836,-0.086088,0.105113,-0.095516,0.006032,0.031035,-0.063980,0.056037,-0.027170,0.078403,-0.064525,0.206211,0.007394,-0.005821,0.045859,-0.133689,-0.251413,0.035435,0.098734,0.083768,-0.092645,0.083611,-0.112770,0.158314,0.101084
-0.138118,0.097990,0.083417,-0.058975,0.152417,0.078304,0.051814,-0.099308,-0.065370,0.168397,-0.028050,-0.176315,0.068793,0.025714,-0.030363,0.088168,-0.056600,-0.130559,0.280609,0.062710,-0.001056,0.059079,-0.049919,0.005113,-0.001398,-0.067724,-0.122675,-0.173737,-0.127335,0.007033,0.076192,-0.040248,-0.236244,-0.142112,-0.202310,-0.111903,0.062204,-0.199233,-0.108879,-0.077729,0.147005,0.088642,-0.009841,0.149641,-0.068844,-0.034986,-0.003808,0.063213,-0.022823,0.001620,-0.023627,0.131700,-0.013154,0.005467,0.184528,0.129826,0.030811,-0.135274,0.006398,-0.128767,0.150529,0.186681,0.091311,0.041049
0.023765,0.058502,0.029555,0.090309,0.017735,0.098604,-0.032953,0.201656,0.059341,-0.041997,-0.127394,0.009114,0.110882,-0.190592,0.053621,-0.010579,0.001717,-0.107205,0.012275,0.025236,-0.187050,-0.120640,0.075513,0.028256,0.096621,0.030443,0.007642,-0.116991,0.068158,0.168290,0.063535,-0.162175,-0.025376,0.076423,0.090664,0.065747,-0.014287,-0.027241,0.034494,0.203787,-0.044199,0.059868,-0.100133,-0.001746,-0.028015,0.059907,0.083244,0.064248,-0.070534,-0.186289,-0.036618,0.013627,-0.158363,0.180570,0.159226,-0.004978,-0.198229,-0.053667,0.024683,0.171509,0.246498,0.051561,-0.087214,0.012270
0.028385,0.137708,-0.065841,-0.171440,-0.018164,-0.143537,-0.086060,0.097444,0.064449,-0.258701,0.048356,-0.060343,-0.023365,-0.029380,-0.140779,0.079134,0.051202,-0.119782,-0.054300,-0.150729,-0.009949,-0.120367,0.039234,-0.096990,-0.085425,0.393822,-0.132850,0.076701,0.198255,-0.126763,-0.074497,0.089767,-0.229291,0.096864,0.096683,-0.097612,-0.065202,-0.104970,-0.002549,0.039703,0.048207,-0.147099,-0.069728,-0.144985,0.196681,0.075175,-0.031409,0.017504,0.015897,0.045313,0.070897,-0.196605,0.125205,-0.028588,0.177471,-0.024427,-0.149029,-0.035489,0.202344,0.007907,0.024282,-0.064771,-0.138076,0.088407
-0.085055,-0.075235,-0.001502,-0.140788,0.037674,-0.135958,-0.040515,0.057177,-0.050605,0.075253,-0.011900,0.019056,0.007691,0.071115,0.117529,-0.054805,0.027468,-0.026302,-0.041090,-0.059554,0.068770,-0.054449,0.114804,-0.129200,0.095580,0.044006,0.024988,0.013542,0.055841,0.122587,-0.270137,0.147104,-0.000908,0.089550,0.008510,-0.112328,0.005119,-0.096916,-0.039022,0.118936,-0.032295,-0.094859,0.103163,0.037581,0.025091,-0.060146,0.009118,-0.006895,-0.136988,0.204362,-0.247963,0.049491,0.183409,0.053723,-0.020039,-0.072886,0.084977,0.001526,-0.048584,0.069989,-0.064170,0.059599,0.040500,-0.128815
0.060277,0.085310,0.096409,-0.074414,-0.147277,0.117436,-0.022330,0.069600,0.064391,0.049699,0.035381,0.003415,-0.088495,0.006439,0.003848,0.004743,0.036290,0.027307,0.061289,-0.055519,-0.144797,0.044326,0.073113,-0.016768,0.063677,0.071119,0.054281,-0.093135,0.131686,0.033548,0.248531,0.077441,-0.116148,-0.113259,-0.004880,-0.018991,0.099439,-0.111495,0.045888,0.042258,0.090389,-0.069058,-0.141523,-0.066930,-0.040524,0.237920,0.068200,-0.011825,0.044496,0.023358,0.001219,-0.033716,-0.094205,0.014430,-0.029991,0.058047,-0.025129,0.115091,0.088974,0.102715,0.150059,-0.109383,0.120540,-0.122540
-0.063794,0.018294,0.004141,0.011016,-0.034666,0.131585,0.104088,0.131836,-0.070721,-0.220962,0.131142,0.190073,0.145124,-0.196066,-0.121788,0.051250,-0.021668,-0.077568,-0.074225,0.142081,-0.071116,-0.013600,0.043610,-0.107615,0.095447,-0.067521,0.114080,0.021497,0.065668,-0.030087,0.016740,0.062788,0.076241,-0.092860,-0.053457,-0.053107,0.307799,-0.079308,-0.156275,0.096721,-0.082756,0.055019,-0.114388,-0.012776,-0.072297,0.124666,-0.083399,-0.132303,0.042788,0.126911,0.005799,0.125513,-0.196317,0.037049,-0.006548,-0.112774,0.050684,-0.088286,-0.099359,0.010232,-0.056805,0.213795,0.080562,0.054937
-0.036654,0.079938,-0.012750,0.058908,0.092725,-0.000737,-0.019767,-0.221442,0.038755,0.166468,0.097751,-0.066417,0.040291,0.059417,-0.031977,0.080029,0.040084,-0.042934,-0.033824,-0.118631,-0.059296,0.143382,0.009798,-0.061572,0.071341,0.226803,-0.033715,0.132450,-0.131486,-0.214480,0.123932,0.060294,0.128952,0.180929,0.099277,-0.028547,-0.231766,-0.119937,-0.082469,0.126654,0.001991,-0.266551,0.168452,0.045339,-0.069165,0.004262,0.057263,0.000724,0.067418,0.144838,-0.020533,-0.307217,0.173039,-0.038930,0.050825,0.035153,-0.040808,-0.069655,-0.045497,-0.042122,-0.009728,0.014692,0.043854,0.029994
-0.157735,-0.059294,-0.186953,0.074664,0.063427,0.068488,-0.064394,-0.031098,0.095707,0.080693,0.012767,-0.013988,-0.028408,-0.033749,-0.031165,-0.016429,-0.035898,-0.005292,-0.117672,-0.081646,0.065726,0.160357,-0.095072,-0.183666,-0.026496,-0.136721,-0.156405,0.001334,-0.129338,-0.125808,-0.190331,-0.073848,-0.018564,0.091763,-0.173400,-0.071548,0.094905,0.078328,0.092545,0.004782,0.156662,0.088666,-0.001948,0.011860,0.093006,0.087182,-0.001362,0.154156,0.096842,-0.037512,0.132188,-0.047931,-0.148312,0.144241,-0.100436,-0.001802,-0.028551,0.002492,-0.211853,-0.101121,0.059876,-0.073601,0.156829,0.091305
-0.009857,0.042752,0.041292,-0.024361,-0.058709,-0.070679,-0.059865,0.043306,-0.079542,0.048650,-0.162020,0.081040,0.116559,0.123427,0.160833,-0.155030,0.036645,-0.023695,0.010681,0.015518,0.125435,-0.058965,0.295143,-0.115535,0.199538,-0.096128,-0.128546,0.118973,0.179669,-0.076786,-0.309569,-0.183281,0.134017,-0.038957,-0.114212,-0.168132,-0.035786,-0.013039,-0.017533,-0.049957,0.011078,0.056787,0.021822,0.050601,-0.248327,0.129718,0.118158,-0.051157,0.192208,0.046177,0.036581,0.058744,-0.112344,-0.192537,-0.106128,0.027236,-0.028807,0.031827,0.017414,0.048337,-0.055647,0.008459,0.044537,-0.073271
0.022063,0.060420,0.131980,-0.048441,0.032232,0.033799,-0.083582,-0.038913,0.053300,-0.155227,-0.039337,0.135777,-0.016903,0.029893,0.033470,-0.098514,-0.065290,-0.140046,0.115393,-0.019858,0.004118,0.176971,-0.043271,-0.047096,0.033081,0.270965,0.009218,0.120695,0.226213,-0.132403,-0.117602,0.039529,-0.032267,-0.021098,0.065247,0.004862,0.117352,-0.105531,-0.052521,0.280545,0.062252,0.182895,0.106445,-0.029019,0.129884,0.027803,0.017081,0.128111,-0.028847,-0.148640,-0.019993,-0.078785,0.002819,-0.003285,-0.007863,0.005599,0.026936,0.033825,-0.069364,0.041325,0.060401,-0.231055,-0.235543,0.036466
0.212644,0.122734,0.031302,0.109113,-0.052268,-0.021115,0.033017,-0.020025,0.032166,-0.198775,0.093987,0.005913,-0.160728,-0.127885,0.017416,0.033402,0.143861,0.067100,-0.243908,0.144442,0.220939,-0.015272,-0.002131,0.057586,-0.058462,-0.082420,0.157010,-0.151661,-0.166930,0.212320,0.118747,-0.001717,0.055530,0.254442,-0.079446,0.269026,0.054141,-0.003907,0.023989,-0.042253,0.213616,-0.077648,0.068753,0.065578,0.023571,0.035901,0.051030,0.180782,0.015793,-0.101805,-0.059290,0.059927,0.008234,-0.006999,0.066559,-0.034279,-0.065770,0.094874,0.069839,-0.175176,-0.092100,0.146194,-0.142395,-0.101362
-0.013323,0.041500,0.064750,0.027805,-0.081107,0.093866,-0.038739,-0.078266,-0.140902,0.049417,-0.044109,-0.093111,-0.017319,0.063723,0.207252,0.121218,0.201508,0.124527,-0.126833,0.072701,0.018779,-0.056081,0.129789,-0.066194,0.110008,0.140526,-0.019909,-0.115464,-0.039688,-0.108217,0.062688,0.015890,0.025868,-0.043591,-0.086007,0.027420,-0.093651,0.047418,-0.007356,-0.096585,0.004014,0.066039,0.124260,-0.059360,-0.161840,0.070731,0.085541,-0.049912,-0.232696,-0.108706,-0.150570,0.010084,-0.060055,-0.037756,-0.050263,-0.200056,-0.147348,-0.013864,0.059449,0.050111,-0.073091,-0.187402,-0.088178,-0.172955
