0.007494,-0.127146,-0.001744,-0.071578,-0.023348,-0.012483,-0.303247,0.082162,-0.082182,0.092746,-0.069027,-0.051958,0.009436,-0.008051,-0.078281,0.040353,-0.109059,0.150567,-0.106424,0.113369,-0.001019,0.008968,0.119941,-0.007481,0.028693,0.113516,-0.065235,0.111491,-0.072863,0.171744,0.026877,-0.091882,-0.044611,0.159664,-0.096810,-0.116554,0.030337,0.017681,-0.012769,0.086315,-0.000415,-0.106447,0.231086,0.175891,0.070912,-0.012311,-0.012700,0.197828,-0.069995,0.008043,0.072795,-0.007397,-0.046096,-0.185288,-0.040671,-0.001992,-0.092578,-0.172283,-0.042635,0.049606,-0.158771,0.024955,-0.050060,-0.016745
-0.121076,0.020819,-0.096336,0.003226,-0.097736,0.238977,0.132394,-0.063464,-0.181594,-0.113454,0.253065,-0.110433,0.095989,-0.102254,-0.107067,-0.000753,0.122963,0.233686,-0.115989,0.033208,0.077613,-0.067020,-0.042101,-0.113550,0.019644,-0.097643,-0.036714,-0.149475,-0.097510,0.151561,-0.017486,-0.052533,0.055486,-0.029589,0.346519,0.130173,-0.087534,-0.126831,0.122062,0.146269,-0.116273,0.106688,0.205860,-0.086321,0.068925,-0.082644,0.006006,-0.175769,0.084729,-0.030283,0.039897,-0.253545,0.095354,0.131988,0.069961,-0.189404,0.087186,0.029853,-0.055227,-0.182882,0.021135,-0.055958,-0.059131,-0.153916
-0.073601,0.127751,-0.049852,0.132270,-0.150692,0.181708,-0.012865,-0.070697,-0.050487,-0.091917,-0.040431,0.035495,0.033615,0.112716,0.109666,-0.037981,0.118441,0.132894,-0.093251,0.024640,0.002991,-0.118966,-0.060972,0.047431,0.057562,0.022996,-0.143257,-0.026944,0.024217,-0.024688,0.054337,-0.057991,-0.041369,0.013290,-0.020200,-0.086740,-0.129797,-0.113846,0.029061,0.168138,-0.210955,0.024078,-0.088618,-0.076275,0.034407,0.050444,0.219267,-0.112777,-0.054868,-0.035222,0.086516,0.115448,-0.191486,-0.028636,-0.024128,-0.024111,0.135463,0.006058,-0.040745,0.104817,0.005903,-0.097828,-0.212326,0.110567
-0.018076,0.067438,0.100657,-0.106274,-0.179954,0.123149,-0.001752,0.107400,-0.060108,-0.029093,0.001351,-0.059010,-0.134640,0.065461,0.054435,0.098168,0.077150,-0.003633,0.023395,-0.047281,0.197151,-0.068132,-0.088597,-0.210397,-0.168166,-0.069580,0.246084,-0.132205,-0.026966,0.015962,0.067953,-0.007477,0.004812,-0.071473,0.075918,-0.080315,0.102175,0.029507,0.165430,-0.098765,-0.119008,-0.080210,-0.089860,-0.162288,0.040976,0.018759,-0.021126,0.068779,0.139020,0.047882,0.046077,0.131894,-0.147958,0.008650,-0.068870,-0.056963,0.127312,0.087777,-0.065050,-0.001211,0.172505,0.005167,-0.016022,-0.239913
-0.100737,0.032704,0.116734,-0.179922,-0.021692,0.119342,-0.187594,-0.054844,0.121830,0.124055,-0.063076,-0.037958,-0.006521,-0.066832,0.171410,0.207219,-0.272651,-0.177858,0.036440,0.004309,-0.117323,0.207835,0.131610,0.028420,-0.040300,0.177656,-0.032531,-0.181664,-0.086248,-0.032685,0.007227,-0.155148,0.020813,0.058748,0.140010,0.009035,0.014775,0.000189,-0.227025,-0.139163,0.177163,0.053597,-0.021409,0.006368,0.019024,0.131814,0.057027,0.168632,-0.006478,-0.002225,-0.221690,-0.119973,-0.079555,-0.167953,0.054324,-0.062280,-0.078121,0.109675,-0.029136,0.078478,-0.118190,0.041339,-0.010255,0.084254
-0.115047,-0.027787,0.309889,-0.010810,0.002208,0.169661,-0.009127,0.012889,-0.038167,-0.030762,-0.007119,0.070510,0.029953,0.219332,0.001335,-0.062133,0.025049,0.015789,-0.112410,-0.115065,0.002601,0.176067,0.077147,0.097600,-0.090103,0.169271,-0.002589,-0.119090,0.103487,0.051059,-0.035923,-0.033916,0.014575,-0.018049,0.146297,-0.077458,0.011020,0.062679,-0.103165,0.105769,-0.062851,-0.294470,-0.143549,-0.199818,-0.087609,-0.116625,0.072759,0.076739,0.249095,-0.024402,-0.013749,0.029079,0.003103,-0.040767,-0.106440,-0.006211,0.029085,0.047199,-0.064104,0.071842,0.058585,0.041859,-0.289986,0.115804
0.008014,-0.003403,-0.035395,-0.089261,0.213745,0.187479,-0.145946,0.051245,-0.139802,-0.086109,-0.034186,0.035275,0.081959,0.058831,0.058515,0.025872,0.224212,0.031995,0.012531,0.028226,-0.014100,-0.079243,-0.087431,-0.019907,-0.072659,0.081994,0.101374,0.033373,0.040236,0.041203,0.029399,-0.049830,-0.039742,0.059154,0.174494,-0.028960,0.093487,-0.082905,-0.027444,0.039270,0.007972,0.156346,-0.216235,0.062075,0.128075,0.013348,0.061910,-0.235806,-0.048539,-0.062637,-0.118069,-0.018677,0.237628,0.008935,0.058606,-0.131878,-0.119499,0.126545,-0.082852,0.116684,-0.103945,0.073894,-0.290228,0.033430
-0.330828,0.069365,-0.034207,0.176263,0.083286,-0.035301,0.064841,-0.006532,-0.007899,0.146576,0.069815,0.071773,0.110350,0.012602,-0.082400,0.074223,-0.019492,-0.044999,-0.194186,0.136153,0.007859,0.088721,0.079600,0.141072,0.057397,0.125654,0.162034,0.029693,0.228419,0.093204,0.064039,0.098424,0.022264,-0.051134,0.117119,-0.021656,-0.182099,-0.055902,0.062107,0.078477,-0.024283,-0.027042,-0.090826,0.122220,0.045313,-0.074066,-0.077290,0.148037,-0.001635,0.020674,-0.121362,0.053694,-0.005715,0.005210,0.094733,0.107046,-0.082577,0.050122,0.111271,-0.053146,-0.146508,0.001633,0.018456,-0.068300
0.124544,0.016700,-0.056458,0.061673,0.070414,0.032196,-0.000043,0.045270,0.141828,0.019281,-0.118730,0.134556,-0.091294,-0.074186,0.152273,-0.044804,-0.135260,0.091280,-0.063738,-0.015622,-0.082963,-0.031435,-0.024175,0.007493,-0.056315,-0.002882,0.064692,-0.059134,0.231246,0.148086,0.160696,0.027326,0.058354,-0.135400,-0.174787,0.119812,0.066820,-0.161225,0.155645,0.093476,-0.051701,-0.081986,0.006900,-0.151948,0.107643,0.104662,-0.040266,0.060990,-0.104243,0.033920,0.004115,-0.019706,-0.058278,-0.143855,-0.064295,-0.056530,-0.212308,0.034116,0.124882,-0.007584,0.218127,0.068186,0.050328,-0.031944
-0.205108,-0.071042,-0.104675,0.130898,0.144036,0.086595,0.107653,0.033889,0.029485,-0.251779,0.068022,0.074700,-0.001889,0.040093,0.024717,0.011011,0.102140,-0.063382,0.083275,0.072471,0.068988,0.013368,0.119894,0.098297,-0.120560,-0.038712,0.011776,-0.164774,-0.044433,0.136295,0.012558,-0.111796,-0.195780,0.025589,-0.023114,-0.024675,0.132980,0.041731,-0.029676,-0.030505,0.000664,-0.232451,0.014300,-0.100542,0.160227,0.028872,0.006720,0.010709,-0.074284,-0.054475,0.006112,-0.027560,-0.020333,0.052946,-0.007658,-0.199268,0.009991,0.039108,-0.023923,-0.101149,-0.113388,-0.030937,-0.055096,-0.051439
-0.060323,0.227118,-0.127076,0.141520,-0.216094,0.012679,-0.135296,-0.258810,-0.031963,0.113252,0.048877,-0.012412,-0.145696,0.003102,0.109505,-0.095588,0.024026,-0.031519,-0.028860,0.128355,-0.047412,0.025670,-0.142237,0.006670,-0.074645,-0.030411,-0.112165,-0.226586,0.006671,-0.142192,-0.113204,0.032146,-0.037103,-0.010488,0.114684,-0.083085,-0.030215,0.033048,-0.051455,-0.094086,-0.136412,-0.133746,0.020919,0.035593,0.116139,0.087446,-0.105814,-0.086941,-0.012179,-0.070796,0.005541,-0.016336,-0.076442,0.041563,-0.164298,0.101456,-0.122888,0.010192,-0.061205,0.094379,-0.188213,0.055435,0.070016,-0.124028
0.052689,-0.089727,0.052494,-0.027559,0.193317,-0.070248,-0.166488,0.177939,-0.058585,0.254987,-0.066632,0.028324,0.033134,-0.031394,-0.161199,0.054728,0.128081,0.067089,-0.170807,0.052358,-0.057783,0.055182,-0.058590,-0.075677,0.040938,-0.046026,0.094909,-0.235706,0.028943,-0.080485,0.057563,0.046192,-0.065098,0.191551,0.180130,-0.168795,0.092424,-0.014219,-0.099441,0.111250,-0.132346,-0.089330,-0.219811,-0.093701,-0.100503,-0.028934,-0.018515,-0.051679,0.136509,-0.031479,0.035680,0.046129,0.105268,0.149156,-0.088700,-0.212337,0.119827,0.101097,-0.193897,0.146815,0.089825,0.065371,-0.143345,0.134991
0.070168,-0.018327,0.036237,0.234025,0.149406,-0.144936,0.011809,0.004260,0.056303,0.033532,-0.175066,-0.074648,-0.042389,0.077725,-0.015586,0.119176,-0.023510,0.195193,-0.000057,0.070839,-0.111384,-0.027067,0.096641,0.080257,-0.011979,-0.157574,-0.156096,0.153867,0.053127,-0.165035,0.055649,-0.132806,0.124285,0.093013,-0.217120,0.009051,0.029061,-0.038025,-0.102507,0.150296,0.049979,0.075783,0.206659,-0.047314,-0.038102,0.097351,0.129848,0.011266,0.133369,0.102753,-0.025175,-0.036737,0.035527,0.015284,-0.112131,0.165764,-0.072137,0.134407,-0.020698,0.079203,0.018590,0.019129,-0.141146,-0.139128
0.187315,-0.026918,0.006816,0.002944,0.213896,0.036975,-0.023049,0.096962,-0.001538,0.079859,0.003407,0.166986,0.002675,0.214932,0.080057,-0.081610,-0.023658,-0.081350,0.021549,-0.013849,0.062872,-0.136866,-0.080542,0.086278,0.221687,-0.023185,-0.009472,0.017034,-0.019543,0.032077,0.082888,0.237949,0.000471,0.208076,0.011507,-0.150842,0.145929,-0.079883,0.046294,0.070664,-0.128677,-0.071538,0.070236,-0.076778,0.063212,0.034666,-0.018191,-0.111530,0.118061,-0.025289,0.189701,0.017745,0.136458,-0.016288,-0.049306,0.128589,-0.051445,-0.255606,0.039197,0.149752,0.128598,-0.046320,0.152617,-0.074502
0.041665,-0.114427,-0.079849,0.063736,-0.166383,-0.254047,-0.091105,-0.018487,-0.013380,0.040158,0.001515,0.210641,0.203131,0.018607,0.060656,0.034572,0.001456,-0.095783,0.063686,0.108538,-0.160628,-0.112850,-0.076279,-0.053924,0.017076,0.049358,0.120631,0.258925,-0.068442,0.129140,0.049479,0.179657,-0.041468,-0.095947,0.078471,-0.000438,0.220601,0.008912,0.029332,-0.027565,0.055611,0.058264,0.059476,0.049358,0.024105,-0.055304,0.068641,-0.133820,0.210343,0.066289,0.098662,0.020018,-0.076901,0.057867,-0.000417,0.061160,0.074325,-0.308241,-0.159967,0.007179,-0.075803,0.105529,-0.064553,-0.062752
0.164069,0.180686,0.022653,-0.054002,-0.173585,0.048578,-0.110727,0.172310,-0.003172,0.043609,-0.049173,0.017691,-0.179823,-0.036089,0.046762,-0.028116,0.116638,-0.068520,-0.161958,0.035476,-0.032741,0.060007,-0.105089,0.127913,0.045109,0.032110,-0.080327,-0.015451,0.072360,-0.140998,-0.128468,-0.083709,0.003711,-0.037683,0.015906,-0.033783,0.132785,-0.043023,-0.116552,-0.065256,0.052425,-0.044705,-0.082660,0.073194,0.071677,0.022382,-0.128530,0.065975,0.253835,-0.073688,0.032009,-0.062415,0.006366,-0.113333,0.016925,-0.181013,-0.046513,0.053588,0.161890,0.126715,0.129439,0.003219,-0.022999,0.078472
-0.003004,0.103542,-0.080429,0.097742,0.002444,0.053651,0.112623,-0.050197,0.029051,0.151808,-0.044703,0.237513,-0.110741,-0.216261,0.148295,-0.051746,0.004935,-0.077435,0.055336,-0.091269,0.173467,-0.134414,0.150091,-0.072721,0.299881,-0.153209,0.044696,-0.064538,-0.082113,0.097109,0.161284,0.089665,0.031261,-0.013767,0.010635,-0.037403,0.012144,-0.157811,-0.108650,-0.019261,-0.067723,0.054082,-0.041392,0.086243,0.013088,-0.110713,-0.091765,0.166206,0.017165,-0.038366,-0.078701,0.021723,0.030456,0.208839,-0.052844,0.075529,-0.071307,-0.062936,0.049369,-0.002532,0.151873,-0.082979,0.091388,0.044199
-0.037921,-0.108605,-0.121263,-0.152785,-0.058014,0.017125,0.071435,0.213211,0.116095,-0.027211,-0.023290,-0.131908,0.053533,0.064801,0.084328,0.116556,-0.075624,0.087289,-0.103518,-0.021898,-0.066464,0.111001,0.126616,0.038403,0.040034,0.013893,0.064434,0.106406,0.055729,0.031526,-0.037568,0.125271,-0.146481,-0.081661,0.136042,0.058203,0.053343,-0.040913,-0.148536,-0.005502,0.007005,-0.067536,-0.050807,-0.142909,-0.143425,-0.108439,0.039851,-0.019206,0.017969,0.041111,0.073846,-0.101287,0.012386,0.029441,0.004200,0.065786,-0.074011,-0.069827,-0.060821,0.123439,0.069955,0.040206,-0.109405,-0.063935
-0.060205,-0.143276,-0.070482,0.136764,-0.097289,0.047232,0.196955,-0.070978,0.048331,-0.069372,-0.071821,0.097409,0.051348,-0.033307,0.045683,0.006438,0.103809,-0.129703,0.071001,-0.132214,0.154370,0.168890,-0.068966,-0.099912,-0.100200,-0.146220,-0.052004,0.056162,0.133423,-0.055268,0.087127,0.075165,0.110271,-0.032581,-0.021148,-0.192526,0.001558,-0.151883,0.054840,0.132572,0.060056,-0.070525,-0.019369,0.007390,0.043238,0.106875,-0.039234,-0.150319,0.045002,-0.093061,-0.003743,0.033818,0.012510,-0.096435,0.009188,0.087442,0.086863,0.016455,-0.148198,0.021890,0.074548,-0.137334,0.034582,0.188349
0.135821,0.032894,-0.120620,0.000554,-0.046688,-0.013577,-0.064571,0.010218,-0.026635,0.019217,0.012068,0.055346,0.027582,0.066422,-0.064271,0.093710,0.063423,-0.096281,0.027053,0.057160,0.018012,-0.096865,-0.036428,-0.162750,-0.042869,0.014469,-0.112485,-0.109670,0.147135,0.170036,0.144476,-0.225662,0.171458,0.159450,-0.148974,0.027662,-0.059686,0.011176,0.093693,0.099781,0.036896,0.191571,-0.091627,0.169660,0.116842,0.024847,-0.087143,-0.035089,0.092751,0.101188,-0.013505,-0.028730,0.079312,-0.046819,-0.029532,-0.048008,0.131707,0.155584,-0.096116,0.119940,-0.035265,0.120842,-0.093847,-0.105668
-0.115361,-0.185142,0.041657,0.112368,0.073868,0.102175,-0.011491,-0.067068,0.128218,0.014847,0.008743,0.153067,0.033447,0.048404,0.081190,-0.075496,0.008444,0.202614,0.111368,-0.010836,-0.059611,0.151714,-0.095171,-0.068712,0.068802,-0.049312,0.009114,-0.274071,0.004247,0.046180,-0.229334,0.174669,0.154913,0.161308,-0.036675,0.091267,-0.071169,-0.067371,0.133365,0.024716,-0.036554,0.008788,-0.149202,-0.069031,0.021091,0.021802,0.078666,0.136363,0.047973,-0.096618,-0.193294,-0.029448,-0.140511,-0.132361,0.142255,-0.188726,0.081632,-0.130562,0.182071,-0.157967,-0.039221,0.082248,0.103897,-0.094174
0.044691,-0.041442,0.190013,-0.110734,0.229291,0.039885,-0.042240,-0.036933,0.026095,-0.082966,-0.133678,-0.019942,0.064551,-0.058968,-0.092249,-0.071068,0.148139,-0.171987,-0.001037,0.043208,-0.099695,0.166664,-0.006658,0.087278,0.004641,0.122769,0.085155,-0.143286,-0.089877,0.111825,0.224451,-0.000420,-0.081969,0.045290,0.003543,0.018611,0.021904,0.142475,0.220768,0.049713,0.034503,0.058517,-0.168316,-0.025654,0.150930,-0.005099,0.206338,0.024874,0.006493,0.034500,-0.004890,0.044363,-0.051686,-0.073038,0.023032,-0.011770,0.000838,-0.112142,-0.125664,-0.116391,-0.054573,-0.014056,-0.076022,0.103445
0.076054,-0.012277,-0.126608,-0.038942,0.009258,-0.165513,-0.047534,0.167815,-0.071252,-0.057932,-0.041325,0.005488,0.068058,0.113621,-0.036292,-0.168485,-0.012964,-0.106979,-0.056712,0.083753,-0.049428,-0.003494,-0.012876,-0.092735,-0.180716,0.193160,0.033870,-0.008006,-0.033547,-0.216517,0.025827,-0.104298,-0.068451,-0.056552,-0.133272,-0.082121,0.071862,0.010595,-0.146572,-0.067821,0.022139,-0.201286,-0.222113,0.016700,0.120273,0.033666,0.113636,0.014156,-0.008596,-0.108006,0.060347,0.003120,-0.251865,-0.070676,0.025553,0.043775,-0.155776,0.022647,0.004181,-0.003277,0.019096,0.112195,-0.089554,-0.076272
-0.042922,-0.056843,0.027441,-0.266052,-0.193097,-0.060437,-0.004234,-0.015356,-0.081405,-0.088505,-0.050986,0.058987,-0.068290,-0.031997,0.053089,0.087011,-0.077089,0.219200,0.054344,-0.074540,0.167909,-0.150422,-0.045566,-0.045372,0.106165,-0.187471,0.015429,-0.093158,-0.169482,0.020318,0.035155,-0.030083,0.215288,0.037788,0.238158,-0.067346,-0.042185,0.060125,0.020418,0.047053,0.096296,-0.129721,-0.069828,0.240790,-0.264491,0.288436,0.013795,0.114195,-0.113878,0.072450,0.125740,0.024365,-0.059808,-0.048086,-0.002180,-0.056641,0.051358,-0.098801,-0.006151,-0.093621,0.157189,-0.021163,-0.035783,-0.045293
-0.094434,-0.030082,-0.063819,0.077490,-0.046469,0.082839,0.132368,0.065431,-0.148676,0.014100,-0.070748,0.052658,-0.013172,-0.040460,0.018938,0.103893,0.149063,0.023771,0.019623,-0.042140,-0.140353,-0.001089,-0.102759,-0.220242,-0.063845,0.093839,0.006320,-0.035314,0.007167,-0.107596,-0.136386,0.114168,-0.043772,0.152551,0.054545,-0.030689,-0.059519,0.127363,0.031345,-0.014991,0.015839,-0.152635,0.117147,0.016009,-0.101776,-0.007684,-0.068157,-0.089355,0.162960,-0.085411,-0.049864,-0.069238,-0.176235,-0.155960,0.102334,0.057516,-0.062862,-0.113916,-0.018379,0.130603,-0.021889,-0.025387,-0.037780,0.127049
-0.011688,0.222141,0.035615,-0.007030,0.088396,-0.177815,-0.000273,0.069600,0.062993,-0.060605,0.086097,0.105245,0.048911,0.092089,0.028626,-0.072436,-0.027105,0.079452,-0.227978,-0.263378,-0.070547,0.087534,0.042445,-0.123680,-0.083088,-0.162180,0.006242,-0.034108,0.006263,0.217839,0.130689,0.203454,-0.094664,0.006977,-0.036808,-0.025750,-0.036028,-0.053497,-0.063377,-0.040848,0.116646,-0.213309,-0.002041,-0.031444,0.152151,-0.135091,0.096655,0.049299,-0.236125,-0.142442,0.211179,-0.142127,-0.058147,0.084244,-0.139465,-0.005780,0.187470,0.034478,0.215090,-0.059662,-0.071354,-0.047123,-0.104628,-0.013811
0.154080,0.008348,0.081430,-0.186749,0.017524,0.108043,-0.115909,-0.002343,0.036520,0.203857,0.079747,-0.084749,0.097651,-0.008859,0.115808,0.127261,-0.040218,-0.040229,-0.033053,0.132228,0.092788,0.003558,0.027412,0.141831,-0.230705,0.212077,0.091234,0.031104,-0.065352,0.095002,0.060334,0.085507,0.136562,0.382268,0.159648,0.044021,0.020658,0.122675,0.152606,0.043378,-0.024627,-0.018487,0.061745,0.034075,0.070030,-0.088428,-0.067723,0.125930,-0.181916,-0.035015,0.085341,0.129409,0.161143,-0.048328,0.020925,0.124238,-0.049433,-0.100443,0.046820,-0.033683,0.037179,-0.239017,-0.063488,-0.137683
-0.068205,-0.232781,0.115139,-0.107444,-0.021931,-0.001280,-0.064767,-0.032657,0.052231,0.022664,-0.041052,0.094009,0.156816,-0.003115,-0.006450,0.003536,-0.105317,-0.021889,0.212231,0.111145,0.014321,-0.001697,0.027040,-0.126701,0.083785,0.086268,-0.284237,-0.022738,0.005029,0.106556,0.069895,0.043503,0.014972,0.056866,-0.228373,0.009719,-0.079670,-0.135437,-0.110566,0.122689,-0.004580,-0.068683,0.063103,-0.058353,-0.021070,0.072166,0.010363,0.153461,-0.148667,0.046555,0.186660,0.020584,-0.107504,-0.118181,-0.066918,0.009401,-0.262540,0.296031,0.134537,-0.153572,-0.144505,0.124782,0.028985,-0.078840
0.076831,-0.044853,-0.016406,0.079942,-0.219837,0.098009,-0.021185,-0.029654,0.128143,0.010368,0.059593,-0.055316,-0.061476,-0.063123,0.102502,0.057249,0.003414,0.105170,-0.048174,0.026904,0.030947,0.023542,-0.003649,-0.033034,-0.178321,-0.066042,-0.261457,0.071639,-0.137937,-0.008802,0.125490,0.253140,-0.155940,0.025657,-0.008036,0.017422,-0.045026,-0.013389,0.062689,-0.013521,0.081423,-0.060229,0.022747,-0.010200,-0.085927,-0.016966,0.141681,-0.136830,-0.003029,0.039530,-0.021799,0.047484,0.092263,-0.104681,-0.196644,-0.045905,-0.024692,-0.079156,0.000253,0.035483,-0.114867,0.038627,-0.068121,-0.110359
