-0.313318,-0.058425,-0.015312,-0.089715,-0.066296,-0.203774,-0.005704,-0.041056,-0.231041,-0.082702,-0.067186,-0.006870,-0.105756,0.035278,-0.078993,-0.014153,0.012620,-0.097924,0.084322,0.081805,-0.181864,-0.086908,-0.089119,-0.035234,-0.174128,-0.103465,-0.031225,-0.259556,-0.023349,0.114749,-0.005257,0.216030
-0.178669,-0.034096,-0.086829,0.158925,0.038751,0.002884,0.318033,-0.095004,0.040644,-0.183065,0.056671,0.077789,-0.104019,0.085323,0.270740,-0.004137,-0.100999,0.159599,0.182276,-0.071867,-0.133329,0.085106,0.029974,-0.047158,-0.020707,-0.193378,-0.004084,-0.024320,-0.092506,0.017238,0.066338,-0.110292
-0.084690,0.116888,-0.078819,0.083987,0.027841,-0.068908,-0.194553,0.007521,-0.134485,0.011405,-0.028338,-0.000189,-0.076255,-0.321131,0.352033,-0.186910,-0.082154,-0.151967,0.153988,-0.131727,0.104260,0.034013,0.118414,0.282151,-0.137014,0.049746,-0.176982,0.030544,-0.163475,0.082508,0.013286,-0.063551
0.286227,-0.030729,0.142886,-0.227578,0.306766,-0.225479,0.319748,0.011827,0.112891,0.006011,0.013734,0.214071,0.179302,0.061616,-0.004784,-0.016067,-0.186157,-0.056879,-0.134986,0.014054,-0.026564,-0.270117,0.104770,-0.115435,0.241453,-0.069141,-0.095766,0.148375,0.060107,-0.000739,0.151462,0.430420
-0.050774,-0.196185,-0.268815,0.258050,0.131588,-0.042050,-0.029611,-0.108677,-0.135292,0.175913,-0.054238,0.213076,0.121655,0.285447,-0.285248,-0.136670,0.068352,0.008794,0.063453,-0.076765,-0.214995,-0.074515,0.106712,0.002470,-0.049589,-0.118364,-0.018759,0.108658,0.123238,0.227697,0.046328,0.217227
0.027216,0.052790,0.131284,-0.053005,0.196508,-0.036347,0.125963,-0.138991,-0.037763,0.071825,-0.040117,0.023053,0.080910,0.057361,0.100923,0.047294,-0.054636,0.086626,-0.303035,-0.140378,0.036684,-0.064077,-0.060455,0.122007,-0.124574,-0.140477,-0.015800,0.031018,0.130218,0.190924,0.124239,0.116828
0.144025,0.386945,-0.077207,-0.130553,0.064027,-0.034289,0.054297,0.102900,0.038926,-0.061400,-0.082290,-0.014918,-0.023207,-0.026977,0.023191,0.372573,-0.038578,-0.094338,0.136707,0.007718,-0.040311,-0.111125,-0.057784,0.067936,0.087583,0.061965,0.020497,0.349237,-0.011881,0.149868,0.087622,0.092138
0.038613,0.264335,0.063242,-0.151414,-0.048967,0.139778,0.072221,0.084524,-0.192038,-0.057530,-0.149536,0.146386,-0.086098,-0.092159,-0.268282,0.187895,-0.027488,0.233004,-0.076061,-0.364726,-0.042506,-0.021261,-0.038162,0.023171,-0.128352,-0.252668,0.051917,-0.104432,0.046396,-0.133112,0.054370,-0.167826
-0.132820,-0.120788,0.003254,-0.081902,-0.247526,-0.090115,-0.126904,0.116754,-0.042119,0.059130,0.031420,0.004208,-0.308915,-0.173799,0.182247,-0.099240,0.041655,-0.010241,-0.120690,-0.096780,0.138591,-0.047837,0.023620,0.119429,0.111436,0.175204,0.110662,-0.131196,0.003939,-0.179727,-0.236783,-0.102741
-0.049250,0.175070,-0.054623,0.226541,0.112345,-0.210791,-0.079613,-0.112966,-0.137761,0.066018,0.090081,-0.173699,0.287198,-0.259911,-0.328880,-0.135002,-0.172723,0.125850,0.027490,0.094482,0.125732,-0.015338,0.210317,-0.132761,-0.043315,0.268794,-0.128247,-0.068745,0.071932,0.209128,0.052460,-0.272231
-0.287737,-0.051623,0.151332,0.032243,0.020450,0.132243,0.214837,-0.453343,-0.123394,0.082189,0.009397,0.050223,-0.053407,-0.026809,0.229069,0.045250,0.058216,-0.190759,0.217816,0.263395,0.014493,0.121525,-0.203643,-0.124255,-0.009535,0.035626,-0.141966,-0.203796,-0.200287,-0.110305,0.179250,-0.019154
0.024793,-0.141126,0.053936,0.003524,-0.032823,0.183854,0.025056,0.022732,0.046653,-0.035484,-0.147348,0.112580,0.023901,0.147905,0.096901,-0.093337,-0.113088,-0.039907,0.272161,0.043571,0.066840,0.067140,-0.139934,0.058051,0.033729,-0.009258,-0.157917,-0.072638,-0.322657,-0.160877,-0.087657,-0.131706
0.173430,-0.211203,-0.010387,-0.313264,-0.030753,-0.061495,0.018495,-0.163375,0.057322,0.087122,-0.056925,0.183147,0.130127,0.015509,-0.068640,0.013140,-0.105247,-0.102277,0.013918,-0.089580,0.056847,-0.177987,-0.119356,-0.134715,0.174967,0.042085,-0.159444,0.165704,-0.257009,-0.049418,-0.102337,-0.035410
0.115201,0.083285,0.053200,0.235467,0.192184,-0.138212,0.024190,-0.342205,-0.393157,-0.191545,0.136812,-0.174262,-0.037934,-0.032984,0.040156,-0.074800,0.107192,0.165754,0.024179,0.014572,-0.047971,0.238789,0.129458,-0.083154,-0.132778,-0.137431,-0.205715,0.001114,0.031876,-0.121485,0.066633,0.044208
-0.181970,-0.327302,-0.136439,0.056381,0.281746,0.127217,0.083941,-0.028262,-0.052427,0.023355,0.206232,-0.228612,0.132883,0.022539,0.082371,-0.030898,-0.048719,-0.105235,0.120389,0.145720,0.225837,0.247473,-0.040302,-0.194960,0.031825,0.131622,-0.145396,0.066824,-0.191894,0.269690,0.236942,0.091459
-0.179348,0.062100,0.013540,-0.155759,-0.146278,-0.154451,-0.099373,-0.206693,0.146103,0.148975,-0.100836,-0.326955,-0.109800,0.158299,0.009361,0.055673,0.228337,-0.200391,0.002133,0.466954,0.199173,-0.272424,-0.112819,0.083145,0.019478,0.236054,-0.232629,0.043851,-0.052517,-0.201846,-0.068455,0.110045
0.087242,-0.154379,0.072950,0.103195,0.043979,0.044091,0.063248,-0.033370,-0.045963,-0.089767,-0.190909,-0.270428,-0.213881,-0.209260,0.316561,-0.142322,0.248606,-0.128916,0.041213,-0.376051,-0.142730,-0.203274,-0.055117,0.072219,-0.062184,0.333412,0.104037,-0.203545,0.204194,-0.065463,-0.219477,0.148254
0.230468,-0.011644,-0.169036,-0.171213,0.147601,-0.023310,-0.145120,-0.040231,-0.143973,-0.020407,0.214959,-0.323250,-0.106148,0.034992,-0.037346,0.129403,0.186022,-0.103974,0.204538,-0.002144,0.049900,0.085496,-0.090498,-0.077103,0.078366,-0.131810,-0.141445,0.295267,-0.100508,0.077526,-0.254977,0.022806
-0.003960,0.153102,-0.217522,0.145020,-0.096360,-0.186344,-0.146228,-0.032082,0.031615,0.078146,-0.172349,0.087432,-0.034796,-0.209019,-0.396688,-0.086859,0.165869,-0.216300,-0.024395,0.011024,-0.115246,-0.108992,-0.037904,-0.005196,0.108040,-0.018872,0.098219,0.006480,0.212871,-0.417074,0.230994,-0.020511
0.233829,0.137925,-0.142252,-0.028695,-0.020569,-0.024654,-0.194525,-0.064334,0.052202,-0.049876,0.078449,0.041896,0.285509,0.259094,0.166638,-0.002219,-0.074117,-0.076600,-0.238781,-0.069747,-0.122216,-0.068957,0.054601,0.160347,-0.017876,0.065305,0.157063,0.385608,-0.050019,-0.101923,-0.003326,0.071488
0.050273,0.360627,0.203423,-0.135614,0.035030,0.023496,0.064217,0.137684,-0.084835,0.001952,-0.026643,0.206188,0.042057,-0.187741,0.114675,0.053371,0.004865,0.150661,0.137604,-0.032376,-0.005107,-0.164089,0.243543,0.027348,-0.025295,0.025873,0.103912,-0.096546,0.114593,-0.072768,0.107393,0.093925
-0.151928,0.145189,0.029636,0.171000,0.035379,0.078493,-0.161088,0.020195,0.163347,0.052647,-0.094538,-0.100585,-0.092743,-0.035191,0.055612,0.064183,0.198311,0.078730,0.167570,0.292895,0.010503,-0.013366,-0.190857,0.220205,-0.057381,0.138953,-0.078195,-0.027190,-0.012784,0.021660,-0.124271,0.203218
-0.056773,0.154391,-0.014897,0.130330,-0.002033,-0.166309,-0.048760,-0.026404,-0.019999,-0.154831,-0.240659,0.076831,-0.143480,-0.008222,-0.382857,-0.016819,0.088526,0.013243,-0.101692,0.096939,0.026172,-0.119440,-0.086848,0.040917,-0.008475,-0.140178,-0.020870,0.026549,-0.049968,0.025898,-0.089322,0.137069
0.056174,-0.001348,-0.326838,0.068979,-0.048665,-0.107279,0.146411,-0.100758,-0.031085,-0.072016,-0.024754,0.244490,0.098588,0.113830,0.211728,0.100697,-0.112444,-0.000981,0.075655,0.124400,-0.033833,0.013893,0.105896,-0.074395,-0.119700,-0.166678,-0.174459,0.258193,-0.108277,-0.041014,0.134102,0.105405
-0.184006,-0.235768,-0.003785,-0.008255,-0.036198,0.141812,-0.212283,0.219702,-0.026448,-0.085625,-0.034390,0.099766,0.013685,0.008108,0.082980,-0.096876,0.075626,-0.039643,0.048961,-0.220332,-0.062427,-0.061060,-0.151085,-0.052354,0.003076,0.228304,-0.025471,0.018076,-0.030028,-0.052026,-0.512487,0.327296
-0.117726,0.104921,0.063393,0.181967,0.335228,0.053208,0.024835,-0.070640,0.097544,-0.093412,0.032101,0.112524,0.013730,-0.036793,0.067011,-0.108780,0.269645,0.219637,-0.002222,0.019595,0.025406,-0.161658,-0.106779,-0.064784,-0.149485,0.025813,0.051966,-0.222341,0.055982,-0.231426,-0.090217,-0.140714
0.141885,-0.132520,0.248851,0.055069,-0.014434,0.137543,-0.108316,0.032612,0.025507,0.221039,0.023982,-0.158390,0.196291,0.056223,-0.176618,-0.074518,-0.000032,-0.018609,0.084966,0.029415,0.277694,0.022367,0.181531,-0.119818,0.115027,-0.177853,-0.128060,0.039359,-0.173658,0.104843,-0.089968,-0.041397
0.099577,0.098286,0.049970,0.096632,0.128339,0.014237,-0.031506,0.062727,0.048789,-0.160095,0.036543,-0.001721,-0.079448,0.012979,0.018345,0.262003,-0.147610,0.133664,0.167762,-0.220746,-0.188218,0.082452,-0.171255,-0.113609,0.193559,-0.040970,0.007152,-0.111300,-0.091296,0.048817,0.187134,0.018813
0.070969,-0.077168,0.129921,-0.118996,0.157980,-0.064238,-0.091489,-0.008115,0.048725,-0.034953,-0.007020,0.113925,-0.250181,-0.311320,-0.053325,-0.001000,-0.162591,-0.418220,-0.028917,0.008851,-0.000269,0.149794,-0.214044,-0.066733,-0.035080,-0.240774,-0.246108,0.186295,-0.015785,0.106693,0.097166,-0.337051
-0.261183,-0.440713,-0.198799,0.003754,-0.150498,-0.209986,0.280192,-0.033278,-0.182070,-0.057792,0.150018,-0.030850,-0.083002,-0.079916,0.189577,-0.065893,0.021739,-0.130074,0.019783,-0.005171,0.109754,0.221841,0.125155,0.071352,-0.211549,0.158085,-0.149982,0.061267,-0.033252,0.255112,0.098081,0.098276
-0.100063,0.242440,0.007412,0.016617,0.134115,-0.068844,-0.027628,0.109576,-0.067365,-0.098801,-0.072075,0.014294,0.094837,-0.117403,-0.235454,-0.046367,0.283851,-0.059838,-0.165885,0.173864,0.049992,-0.169036,-0.358376,0.130609,-0.176247,0.105160,-0.383440,0.019161,0.228454,-0.239771,0.025608,0.207057
-0.203689,0.285517,0.273932,-0.118687,-0.075405,-0.157101,-0.072124,0.035276,-0.047995,-0.027524,-0.041591,0.141060,0.129286,-0.041921,0.194128,0.051900,-0.140648,-0.109018,0.196716,-0.036303,0.130469,-0.071967,0.156859,0.328302,0.141864,-0.148645,0.040129,0.029840,0.199917,-0.064259,0.047886,-0.047936
0.001124,-0.060682,-0.104613,-0.127494,0.056851,0.047085,0.030977,-0.076142,0.068659,0.023190,0.062459,-0.006389,-0.006568,-0.113670,0.235826,0.027649,-0.105060,0.163653,0.114211,0.136729,0.079296,0.114667,-0.033848,0.211570,-0.037529,-0.031198,0.080429,0.079891,-0.302167,-0.059472,-0.168667,0.165140
0.188441,-0.216461,-0.022795,0.032370,0.165719,0.152088,-0.048161,-0.106021,-0.276705,-0.213690,0.096201,-0.010127,0.105176,-0.049313,-0.235936,-0.046612,0.140399,-0.272193,-0.088529,0.011350,-0.227297,-0.103157,0.140488,-0.171244,-0.166024,0.050445,-0.021278,-0.134314,-0.101116,-0.054466,0.176885,0.071864
0.017334,-0.184974,0.008630,-0.127338,-0.099999,0.197075,0.013576,0.078818,-0.071076,-0.420657,0.097003,0.284747,0.033227,0.096275,0.186561,-0.166138,0.009646,0.113077,0.040438,0.191863,0.003529,0.071679,-0.216025,-0.082715,0.231054,0.068449,0.026075,0.081075,-0.003209,-0.233454,0.162380,0.134664
0.001207,-0.175359,-0.016946,0.054255,-0.053466,-0.011310,0.129943,0.108234,0.027676,-0.104045,0.093795,0.075214,0.035883,0.030961,-0.016261,-0.204562,-0.048570,0.020709,-0.135030,-0.211520,-0.079941,0.054100,-0.058126,0.078797,-0.403873,-0.067888,0.201965,-0.026011,0.009751,0.092361,-0.042616,0.075898
-0.040380,-0.040981,-0.299592,0.214895,-0.276635,0.158981,0.025047,-0.242032,0.005461,-0.061720,0.095727,-0.038222,-0.221390,0.047511,-0.110078,-0.188738,0.079689,0.267964,-0.014954,0.192771,-0.103056,-0.005380,-0.006313,-0.187543,-0.024571,-0.066445,0.000418,-0.048263,-0.017058,-0.025116,-0.252386,0.005599
0.158343,-0.109887,0.048290,-0.345823,-0.033091,0.118428,0.045894,-0.154346,-0.070916,0.093499,-0.167465,-0.124353,0.099351,-0.301213,0.003163,0.158965,0.168447,-0.046705,0.007377,-0.075582,-0.052464,-0.024825,-0.071732,0.053645,-0.107070,0.020278,-0.133962,0.166648,0.101539,-0.056027,-0.164071,0.237923
-0.072565,0.167186,0.067639,0.072216,0.052558,0.031901,-0.078479,-0.097920,0.152691,-0.031421,-0.028702,0.248008,-0.157249,0.032014,-0.120925,-0.051609,0.012093,0.097229,0.225520,-0.002016,0.210512,0.090216,-0.144217,-0.110847,0.073548,-0.076675,0.154154,-0.069301,0.144534,-0.139819,-0.091067,-0.015234
0.151505,0.021945,-0.154402,-0.162149,-0.032661,0.104108,0.066196,0.009572,0.061850,0.053582,0.033003,-0.077077,0.073158,0.131928,-0.145747,0.280680,0.045067,-0.082155,0.018341,0.300450,0.180236,-0.285641,-0.181936,0.061821,-0.269429,-0.192191,-0.220303,-0.229855,0.144876,0.059260,0.277675,0.174064
-0.003432,-0.228063,0.125561,0.056413,0.101367,0.160309,-0.302344,0.098504,-0.025244,-0.055463,-0.115270,0.047375,-0.046809,0.055430,0.070168,-0.018841,-0.036214,0.171328,0.054975,-0.205404,0.104794,-0.027610,-0.082963,-0.100891,0.001766,-0.096016,-0.154630,0.137619,0.042727,0.045140,-0.003498,0.056086
-0.105880,0.069599,-0.155247,0.080084,0.129955,0.037283,0.142984,-0.009539,0.146883,0.117129,-0.049291,0.241543,0.032465,-0.079137,-0.177508,-0.050783,0.069899,0.023161,-0.090964,-0.019114,-0.094787,0.143570,0.182402,0.086659,0.189811,0.194829,-0.314369,0.001029,-0.029569,-0.190921,0.137030,-0.082287
0.029407,-0.182840,0.050276,0.091362,-0.015043,-0.019472,-0.195086,-0.212117,-0.280666,0.027204,-0.145529,-0.225086,0.078420,0.026958,0.079816,-0.188808,-0.157689,-0.304639,-0.181144,-0.000068,0.159372,-0.135824,-0.051366,-0.191207,-0.008636,0.290798,0.019286,-0.170389,0.115352,0.316683,-0.091809,-0.186708
0.070191,0.151959,0.181855,-0.085300,-0.112963,-0.127956,-0.034067,-0.054359,-0.191027,0.080660,-0.086813,0.147797,0.048291,0.214812,0.076060,-0.100455,-0.150693,-0.041797,0.172074,0.110264,0.061064,0.084861,-0.305892,-0.005254,0.154882,-0.082666,-0.143405,-0.055989,0.023455,-0.153622,0.023172,-0.181605
0.118548,0.058251,0.162659,-0.265842,-0.071071,0.256498,-0.124109,-0.016333,-0.098959,0.113510,0.125853,0.148089,0.239846,0.077853,-0.220454,-0.313555,-0.077953,0.139631,0.132728,-0.128606,0.275734,-0.117753,-0.119878,0.130323,-0.087793,-0.099415,0.014074,-0.285416,-0.130868,-0.218108,-0.047524,-0.068824
0.053813,0.001720,0.164372,-0.233367,0.098687,0.115356,0.000344,-0.090094,-0.161316,0.342773,-0.105030,-0.043360,-0.014236,0.040918,0.083619,0.054458,-0.085029,0.205843,-0.123479,0.086614,-0.017573,0.048390,0.247853,-0.045462,-0.065230,0.065122,-0.194279,0.077867,0.072362,-0.049925,-0.096560,0.018113
0.108244,0.058239,-0.003777,-0.204601,0.069873,-0.073511,0.043849,0.026158,-0.039156,0.084486,0.036509,0.098837,0.054695,0.214069,0.188517,0.115347,0.208858,0.054517,0.099598,-0.189146,-0.144199,0.103033,-0.074313,0.177360,-0.499754,-0.002264,-0.127943,-0.100218,0.020129,0.079505,0.082140,-0.123425
-0.091629,-0.287918,-0.083008,0.110836,0.005966,0.009957,0.183715,0.140627,-0.137875,-0.113795,0.058335,0.018663,-0.108207,0.005487,0.009661,0.242186,0.201815,0.004815,-0.081365,0.184634,0.166259,-0.109854,0.080067,0.064140,-0.014390,0.265450,0.028074,-0.030020,-0.085769,-0.210998,0.051480,0.045223
-0.282069,-0.094808,0.034886,-0.116611,-0.012980,-0.114209,-0.017307,-0.187498,0.028195,-0.183414,-0.110094,0.080414,-0.051531,-0.092002,-0.044524,0.263826,0.193598,-0.054704,-0.082356,-0.005921,0.015583,0.230361,-0.144370,0.022230,-0.127869,-0.180437,-0.073638,0.125666,-0.062065,0.012920,-0.081557,0.138754
-0.056002,-0.112269,0.167526,-0.030628,0.106316,0.034363,-0.101363,0.089696,0.044438,0.064233,-0.018352,-0.039093,0.172447,-0.037106,0.091163,0.013004,-0.144239,0.073340,-0.023005,0.136582,0.186703,-0.220568,-0.246417,-0.008121,-0.134312,-0.044948,-0.076556,-0.158180,-0.005018,0.171690,0.030867,-0.068818
0.298833,0.063200,0.073288,0.217660,-0.045720,0.109775,0.032676,0.026359,-0.071078,0.106792,0.028016,0.004092,0.148568,0.286148,0.041016,-0.109927,0.093545,0.294039,0.094304,0.064110,-0.105943,-0.080530,0.108805,-0.298619,-0.077092,-0.079420,0.264301,0.046757,0.181144,-0.085844,-0.000871,-0.042448
-0.149865,-0.121987,-0.096106,-0.128956,0.336973,-0.181736,0.098782,0.135717,-0.068181,-0.190777,-0.034655,0.033467,-0.000272,0.164423,0.254861,0.265982,-0.003723,-0.200190,-0.006018,0.044370,0.180157,-0.174228,0.000234,0.118316,0.180295,-0.067374,0.150685,-0.146902,0.204976,-0.195522,-0.119091,0.005324
